name,technology,bidding_EOM,bidding_CRM_capacity_pos,bidding_CRM_capacity_neg,bidding_CRM_energy_pos,bidding_CRM_energy_neg,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
powerplant_1,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,563.310742691368,0.0,1.0,563.310742691368,563.310742691368,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_2,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,510.497973966552,0.0,1.0,510.497973966552,510.497973966552,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_3,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,2452.013355274225,0.0,1.0,2452.013355274225,2452.013355274225,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_4,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,472.980208721106,0.0,1.0,472.980208721106,472.980208721106,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_5,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,333.7287182947956,0.0,1.0,333.7287182947956,333.7287182947956,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_6,run-of-river hydro,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,3.113,0.0,0.9,3.113,3.113,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_8,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,12234.470063688805,0.0,1.0,12234.470063688805,12234.470063688805,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_9,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,265.029434118595,0.0,1.0,265.029434118595,265.029434118595,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_10,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,1.0490299493104588e-05,0.0,1.0,1.0490299493104588e-05,1.0490299493104588e-05,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_11,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,514.9856440033549,0.0,1.0,514.9856440033549,514.9856440033549,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_12,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,685.1621140245286,0.0,1.0,685.1621140245286,685.1621140245286,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_13,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,466.5160920558445,0.0,1.0,466.5160920558445,466.5160920558445,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_14,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,10546.307607921608,0.0,1.0,10546.307607921608,10546.307607921608,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_15,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,19342.92115749752,0.0,1.0,19342.92115749752,19342.92115749752,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_16,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,508.90828464362113,0.0,1.0,508.90828464362113,508.90828464362113,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_17,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,0.0028012058076179,0.0,1.0,0.0028012058076179,0.0028012058076179,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_21,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,359.45730877993395,0.0,1.0,359.45730877993395,359.45730877993395,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_22,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,325.7566694571998,0.0,1.0,325.7566694571998,325.7566694571998,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_23,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,0.0059301742373472,0.0,1.0,0.0059301742373472,0.0059301742373472,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
