Timestamp,mcp
2018-12-31 20:00:00,43.83196733651658
2018-12-31 21:00:00,57.869025310736646
2018-12-31 22:00:00,53.968457267399934
2018-12-31 23:00:00,46.356993078232314
2019-01-01 00:00:00,57.90882128434842
2019-01-01 01:00:00,75.53509493706677
2019-01-01 02:00:00,58.532035885556986
2019-01-01 03:00:00,58.587743368251374
2019-01-01 04:00:00,46.276612604261295
2019-01-01 05:00:00,75.8316964266462
2019-01-01 06:00:00,72.04288993586026
2019-01-01 07:00:00,74.64290959286348
2019-01-01 08:00:00,61.410474151941344
2019-01-01 09:00:00,61.899385463841845
2019-01-01 10:00:00,74.998694448967
2019-01-01 11:00:00,67.58165097760535
2019-01-01 12:00:00,68.02750721157719
2019-01-01 13:00:00,55.396999883956695
2019-01-01 14:00:00,61.16134309299541
2019-01-01 15:00:00,60.017161498294875
2019-01-01 16:00:00,66.96531443619871
2019-01-01 17:00:00,55.43926359186649
2019-01-01 18:00:00,50.347937911855176
2019-01-01 19:00:00,54.20870314538127
2019-01-01 20:00:00,62.45498347752342
2019-01-01 21:00:00,55.18629025418929
2019-01-01 22:00:00,52.22013505594956
2019-01-01 23:00:00,44.08430032171677
2019-01-02 00:00:00,58.20761357509605
2019-01-02 01:00:00,54.653591207787784
2019-01-02 02:00:00,54.4270777137928
2019-01-02 03:00:00,46.40872562300941
2019-01-02 04:00:00,43.19333173565822
2019-01-02 05:00:00,53.77908397081757
2019-01-02 06:00:00,52.0742043409537
2019-01-02 07:00:00,52.789716808662384
2019-01-02 08:00:00,40.61109090445496
2019-01-02 09:00:00,49.30961744571054
2019-01-02 10:00:00,52.47378467196167
2019-01-02 11:00:00,56.14473467677961
2019-01-02 12:00:00,51.343199978430945
2019-01-02 13:00:00,43.86781604738984
2019-01-02 14:00:00,52.37040173665705
2019-01-02 15:00:00,58.59755064514597
2019-01-02 16:00:00,56.18530890825659
2019-01-02 17:00:00,53.50079999308769
2019-01-02 18:00:00,42.31129325938788
2019-01-02 19:00:00,57.3403957419711
2019-01-02 20:00:00,55.630297812165225
2019-01-02 21:00:00,57.566606077399484
2019-01-02 22:00:00,51.31859450707236
2019-01-02 23:00:00,44.484821953910675
2019-01-03 00:00:00,55.96745978658059
2019-01-03 01:00:00,55.47451579945773
2019-01-03 02:00:00,54.74232048179712
2019-01-03 03:00:00,39.64815217313624
2019-01-03 04:00:00,50.00954023269814
2019-01-03 05:00:00,51.55021786755263
2019-01-03 06:00:00,54.408756396088386
2019-01-03 07:00:00,48.83128201707746
2019-01-03 08:00:00,40.762806329214754
2019-01-03 09:00:00,49.582706023242785
2019-01-03 10:00:00,55.87253797326551
2019-01-03 11:00:00,52.30085982660797
2019-01-03 12:00:00,50.879119082103465
2019-01-03 13:00:00,41.742488948093296
2019-01-03 14:00:00,54.52403241149182
2019-01-03 15:00:00,53.581182224184886
2019-01-03 16:00:00,54.32217783280379
2019-01-03 17:00:00,49.38377754753522
2019-01-03 18:00:00,45.48712382265584
2019-01-03 19:00:00,53.122682293439716
2019-01-03 20:00:00,50.03154451721954
2019-01-03 21:00:00,45.39667083646117
2019-01-03 22:00:00,42.904542804885736
2019-01-03 23:00:00,43.05556519264512
2019-01-04 00:00:00,47.63465191197183
2019-01-04 01:00:00,49.871781510863684
2019-01-04 02:00:00,46.52167402379047
2019-01-04 03:00:00,43.95392559359884
2019-01-04 04:00:00,48.76991700291925
2019-01-04 05:00:00,45.35229478152035
2019-01-04 06:00:00,46.756334332634076
2019-01-04 07:00:00,49.43675344377404
2019-01-04 08:00:00,42.43997930904075
2019-01-04 09:00:00,51.25387134261018
2019-01-04 10:00:00,49.897968074683945
2019-01-04 11:00:00,50.81314754073975
2019-01-04 12:00:00,44.96587879450973
2019-01-04 13:00:00,42.77619278841425
2019-01-04 14:00:00,51.34449937871139
2019-01-04 15:00:00,51.08230237904195
2019-01-04 16:00:00,52.63418970405901
2019-01-04 17:00:00,41.297351734612775
2019-01-04 18:00:00,45.97893137859037
2019-01-04 19:00:00,51.34269876460512
2019-01-04 20:00:00,52.65122957130192
2019-01-04 21:00:00,46.84764375605594
2019-01-04 22:00:00,41.39458489658105
2019-01-04 23:00:00,45.86636118159116
2019-01-05 00:00:00,50.37324602486965
2019-01-05 01:00:00,41.03740624615966
2019-01-05 02:00:00,41.215263244955025
2019-01-05 03:00:00,39.87855537419365
2019-01-05 04:00:00,45.91914769198766
2019-01-05 05:00:00,46.03944908868332
2019-01-05 06:00:00,44.79789568572197
2019-01-05 07:00:00,42.39240953253079
2019-01-05 08:00:00,39.42139844315004
2019-01-05 09:00:00,43.25256197246782
2019-01-05 10:00:00,44.52407999826506
2019-01-05 11:00:00,45.797653621861606
2019-01-05 12:00:00,40.68648507670444
2019-01-05 13:00:00,43.340129357633145
2019-01-05 14:00:00,44.617384438724606
2019-01-05 15:00:00,43.39466587338864
2019-01-05 16:00:00,41.78570143478814
2019-01-05 17:00:00,40.71658199300411
2019-01-05 18:00:00,42.687912404803754
2019-01-05 19:00:00,46.928569785806935
2019-01-05 20:00:00,46.299664540396975
2019-01-05 21:00:00,43.520184930247666
2019-01-05 22:00:00,42.29621586271162
2019-01-05 23:00:00,43.01756759105909
2019-01-06 00:00:00,42.55945189325332
2019-01-06 01:00:00,41.850748651371994
2019-01-06 02:00:00,41.9084070818445
2019-01-06 03:00:00,40.69608296898196
2019-01-06 04:00:00,43.69731559098178
2019-01-06 05:00:00,43.339386741472325
2019-01-06 06:00:00,44.877524296960786
2019-01-06 07:00:00,41.92523012016617
2019-01-06 08:00:00,43.15043193878803
2019-01-06 09:00:00,43.49347027265761
2019-01-06 10:00:00,43.7410447787077
