start_time,end_time,volume,price,bid_id,original_price,market_id,unit_id,simulation
2018-12-31 23:00:00,2019-01-01,590.0,2.727272727272727,KKW ISAR 2_1,2.727272727272727,EOM,KKW ISAR 2,example_03
2018-12-31 23:00:00,2019-01-01,895.0,2.727272727272727,KKW ISAR 2_2,2.727272727272727,EOM,KKW ISAR 2,example_03
2018-12-31 23:00:00,2019-01-01,-1485.0,2.727272727272727,AS-HEATPUMP_1,23.402284330985914,EOM,AS-HEATPUMP,example_03
2019-01-01,2019-01-01 01:00:00,590.0,2.7272727272727275,KKW ISAR 2_1,2.7272727272727275,EOM,KKW ISAR 2,example_03
2019-01-01,2019-01-01 01:00:00,895.0,2.7272727272727275,KKW ISAR 2_2,2.7272727272727275,EOM,KKW ISAR 2,example_03
2019-01-01,2019-01-01 01:00:00,-1485.0,2.7272727272727275,AS-HEATPUMP_1,23.197226592867132,EOM,AS-HEATPUMP,example_03
2019-01-01 01:00:00,2019-01-01 02:00:00,590.0,2.727272727272727,KKW ISAR 2_1,2.727272727272727,EOM,KKW ISAR 2,example_03
2019-01-01 01:00:00,2019-01-01 02:00:00,895.0,2.727272727272727,KKW ISAR 2_2,2.727272727272727,EOM,KKW ISAR 2,example_03
2019-01-01 01:00:00,2019-01-01 02:00:00,-1485.0,2.727272727272727,AS-HEATPUMP_1,22.48019097225352,EOM,AS-HEATPUMP,example_03
2019-01-01 02:00:00,2019-01-01 03:00:00,590.0,2.7272727272727275,KKW ISAR 2_1,2.7272727272727275,EOM,KKW ISAR 2,example_03
2019-01-01 02:00:00,2019-01-01 03:00:00,884.5774647887324,2.7272727272727275,KKW ISAR 2_2,2.7272727272727275,EOM,KKW ISAR 2,example_03
2019-01-01 02:00:00,2019-01-01 03:00:00,-1474.5774647887324,2.7272727272727275,AS-HEATPUMP_1,22.407496357762238,EOM,AS-HEATPUMP,example_03
2019-01-01 03:00:00,2019-01-01 04:00:00,590.0,2.727272727272727,KKW ISAR 2_1,2.727272727272727,EOM,KKW ISAR 2,example_03
2019-01-01 03:00:00,2019-01-01 04:00:00,895.0,2.727272727272727,KKW ISAR 2_2,2.727272727272727,EOM,KKW ISAR 2,example_03
2019-01-01 03:00:00,2019-01-01 04:00:00,-1485.0,2.727272727272727,AS-HEATPUMP_1,21.98345950704225,EOM,AS-HEATPUMP,example_03
2019-01-01 04:00:00,2019-01-01 05:00:00,590.0,2.7272727272727275,KKW ISAR 2_1,2.7272727272727275,EOM,KKW ISAR 2,example_03
2019-01-01 04:00:00,2019-01-01 05:00:00,869.8309859154929,2.7272727272727275,KKW ISAR 2_2,2.7272727272727275,EOM,KKW ISAR 2,example_03
2019-01-01 04:00:00,2019-01-01 05:00:00,-1459.8309859154929,2.7272727272727275,AS-HEATPUMP_1,22.021481400559438,EOM,AS-HEATPUMP,example_03
2019-01-01 05:00:00,2019-01-01 06:00:00,590.0,2.727272727272727,KKW ISAR 2_1,2.727272727272727,EOM,KKW ISAR 2,example_03
2019-01-01 05:00:00,2019-01-01 06:00:00,888.9650349650349,2.727272727272727,KKW ISAR 2_2,2.727272727272727,EOM,KKW ISAR 2,example_03
2019-01-01 05:00:00,2019-01-01 06:00:00,-1478.9650349650349,2.727272727272727,AS-HEATPUMP_1,22.191857638873238,EOM,AS-HEATPUMP,example_03
2019-01-01 06:00:00,2019-01-01 07:00:00,590.0,2.727272727272727,KKW ISAR 2_1,2.727272727272727,EOM,KKW ISAR 2,example_03
